AT1G63340,0,0,0,0,0,0
AT4G22370,11,21,0,3,0,0
AT2G04340,266,407,566,299,356,459
AT2G46780,1010,1938,959,682,1239,1905
AT1G16635,7,9,10,3,5,6
AT3G04080,1407,1243,1415,624,1506,1493
AT1G16630,232,498,350,171,322,381
AT5G39090,21,30,90,11,52,17
AT1G78830,20960,18384,23114,8487,29342,17526
AT5G48605,0,0,0,0,0,0
AT1G11060,576,743,575,337,649,639
AT3G05350,3182,3994,3956,2279,3289,2734
AT1G63250,104,172,201,70,238,170
AT5G44380,1603,3844,2948,444,1825,1944
AT4G03560,5000,4531,3431,1164,3889,5591
AT5G29295.1,0,0,0,0,0,0
AT4G03566,0,0,0,0,0,0
AT4G03565,0,0,0,0,0,0
AT5G17100,0,444,0,0,14,18
AT4G04077,0,0,0,0,0,2
AT1G41900.1,0,0,0,0,0,0
AT2G02590,205,418,142,126,58,108
AT1G26880,3877,5035,3918,2166,4533,4416
AT5G13480,2139,3547,2643,2005,2792,2686
AT4G38570,514,669,383,371,438,598
AT2G05730,0,0,0,0,0,0
AT5G45520,26,152,86,65,55,175
AT4G07518.1,0,0,0,0,0,0
AT1G65484,54,44,78,71,154,33
AT5G42970,637,1386,1194,650,787,1094
AT1G65486,156,138,3289,304,386,345
AT1G65481,0,0,15,10,36,23
AT1G65480,0,137,156,20,0,0
AT1G65483,0,0,0,0,0,0
AT2G46120,0,0,1,0,0,0
AT5G16050,4062,5810,4583,2130,4812,4458
AT1G45000,3299,4366,3708,926,3621,4043
AT4G37630,211,270,360,67,276,225
AT5G32510.2,0,4,0,0,0,0
AT2G43570,253,101,225,12,471,354
AT1G64280,1173,929,1756,418,1485,921
AT5G52460,0,0,0,0,0,0
AT3G29736.1,0,0,0,0,0,0
AT3G03750,800,463,1073,319,708,685
AT1G62400,329,181,231,68,165,253
AT1G27820,0,2,0,0,2,0
AT1G20830,1144,1197,980,752,1289,1253
AT1G30420,541,283,726,90,1072,813
AT1G65150,278,139,131,131,473,517
AT2G13623,0,0,0,0,0,0
AT5G08055,0,0,0,0,0,0
AT2G13620,0,0,0,0,0,0
AT5G45472,35,0,86,0,30,5
AT2G05900,0,0,0,9,0,0
AT5G45470,1563,1317,2874,1128,2137,1608
AT5G08050,6726,7191,7489,5200,6282,6604
AT4G02210,182,417,198,46,165,146
AT4G35670,0,0,0,0,0,0
AT5G54150,0,0,0,0,0,0
AT1G60500,125,0,0,0,121,205
AT3G20541,0,0,0,0,0,11
AT3G20540,721,1057,1203,533,1377,1277
AT1G60505,39,658,445,278,79,176
AT5G34860.1,0,0,0,0,0,0
AT3G21490,0,0,0,0,0,0
AT2G37080,1707,2297,2240,852,2149,1998
AT4G03190,1886,1629,638,469,1165,1880
AT5G03750,0,0,0,0,0,0
AT1G35186.1,7,47,5,26,22,36
AT4G18090,0,0,12,0,0,0
AT5G63500,784,1001,622,504,498,641
AT5G19620,1040,1677,1503,654,1434,1806
AT1G12211,0,0,2,0,0,0
AT1G19115,0,0,3,0,0,0
AT1G19110,1972,2738,2389,662,2505,2346
AT5G11880,3833,5703,3584,1248,4590,5447
AT5G15500,205,12,106,67,153,82
AT3G32880.1,0,0,0,0,0,0
AT4G15340,11,61,355,50,91,0
AT5G28150,495,546,433,126,405,442
AT4G35090,23998,16032,85036,12589,51152,24436
AT5G28970.1,0,0,0,0,0,0
AT4G15345,0,0,0,0,0,0
AT3G25495,590,764,920,633,761,712
AT3G25490,0,49,54,30,72,0
AT5G43730,146,222,151,51,513,405
AT2G20120,2150,2226,1270,933,1506,1841
AT2G10256.1,0,0,0,0,0,0
AT5G41380,0,20,84,0,79,23
AT3G42798.1,0,0,0,0,0,0
AT5G49150,0,0,0,0,0,0
AT1G61670,921,901,1843,544,998,929
AT5G49152,25,178,158,128,111,63
AT2G18900,1014,1291,1200,560,1217,941
AT3G16070,6,42,57,12,7,41
AT4G10640,99,32,123,11,130,69
AT1G33190,0,0,0,0,0,0
AT4G11110,879,931,1228,349,1215,1123
AT4G06513.1,0,0,0,0,0,0
AT1G21870,103,0,0,56,0,111
AT3G22560,0,12,23,11,42,2
AT2G20690,961,1371,1660,893,1431,1927
AT3G42070.1,0,0,0,0,0,0
AT2G01100,1861,2488,2648,1789,3029,2492
AT4G37570.1,0,0,0,0,0,0
AT4G00210,2,0,7,0,5,0
AT5G07500,0,13,8,0,9,0
AT1G74450,1673,407,5949,583,3508,749
AT1G14540,78,78,430,8,114,0
AT1G14549,0,0,0,0,0,0
AT1G79970,2578,2304,3359,1804,2384,3217
AT1G33440,68,261,242,64,156,119
AT1G13010,0,0,0,0,0,0
AT2G23760,4851,2923,2279,1807,2814,3782
AT5G08670,17309,23209,20541,7599,20345,18426
AT4G16690,173,2501,1249,399,251,243
AT4G16695,1817,1420,1437,1116,952,1437
AT2G27470,332,468,415,355,419,538
AT2G15520.1,0,0,0,0,0,0
AT1G22990,4,36,37,27,80,22
AT5G14360,5,22,19,13,0,0
AT5G10860,7643,10479,5704,3186,5354,8187
AT3G49980,0,14,0,0,0,0
AT5G02830,1283,2109,1693,602,2230,1918
AT3G51850,1670,1754,2028,619,1868,1680
AT1G80420,1057,1150,1001,363,1141,865
AT4G26110,1625,3381,3299,2012,2616,2640
AT5G46810,0,0,0,0,0,0
AT5G64870,174,53,812,46,597,69
AT4G17870,7373,3535,3043,2756,5058,2888
AT5G42120,28,6,37,27,61,3
AT1G67148,45,0,137,35,76,110
AT1G32710,0,0,0,0,0,0
AT1G32713,0,0,0,0,0,0
AT5G40410,39,8,71,14,46,59
AT5G02385,0,0,0,0,0,0
AT1G80390,0,8,23,0,0,0
AT1G23110,25,0,34,13,48,104
AT3G42796.1,0,0,0,0,0,0
AT2G14340.1,0,0,0,0,0,0
AT3G46180,563,826,680,246,775,782
AT3G15750,461,413,311,139,759,458
AT3G24380.1,0,0,0,0,0,0
AT3G27230,1749,2553,2440,985,3058,3000
AT3G30715.1,0,0,0,0,0,0
AT3G47850,1062,1214,1074,691,1335,1229
AT1G51290,0,0,0,0,0,0
AT1G17220,9554,12731,14627,4089,16390,13871
AT5G05640,73,66,81,51,143,103
AT3G20950,0,6,0,0,0,0
AT1G12050,1275,1830,1467,548,1849,1696
AT1G16570,467,685,447,265,602,781
AT3G46450,1281,1552,2445,463,1549,1664
AT4G17250,891,407,961,243,1718,446
AT5G07640,47,17,38,21,58,7
AT4G04550.1,0,0,0,0,0,0
AT3G17050.1,131,47,49,51,109,161
AT4G21460,364,626,733,296,590,699
AT5G65020,1672,1930,2927,856,2827,2506
AT5G44430,3,0,0,2,39,77
AT3G47580,52,104,134,47,104,78
AT1G50650,0,13,0,0,0,0
AT1G42816.1,0,0,0,0,0,0
AT5G02160,24673,42550,18334,13606,13955,21330
AT1G50659,9,6,0,0,0,14
AT2G20900,1624,1735,1967,635,1735,1556
AT5G15410,10865,6154,3457,4236,7977,8550
AT5G32800.1,0,0,0,0,0,0
AT5G56830.1,0,0,0,0,0,0
AT3G50810,73,99,103,55,77,93
AT1G13900,980,706,458,384,855,905
AT3G06530,615,1502,1269,648,991,1000
AT3G10700,863,954,655,386,752,992
AT3G14080,500,561,550,359,422,613
AT1G45832.1,0,0,0,0,0,0
AT4G12750,362,468,527,310,663,517
AT4G13400,83,226,280,62,189,193
AT5G28615,0,0,0,0,0,0
AT5G28610,134,53,421,74,278,80
AT1G11500,0,38,12,11,19,0
AT1G79210,1986,2003,2197,1486,2000,2179
AT5G28660,0,5,0,0,0,0
AT1G74620,0,0,1,0,0,0
AT4G14750,472,649,414,211,729,796
AT2G21050,2273,3283,1525,1278,1799,1907
AT3G12700,3015,2367,3647,1435,4313,2554
AT3G17060,0,0,0,0,0,0
AT3G32032.1,0,0,0,0,0,0
AT1G15080,249,256,294,267,178,280
AT2G31020,184,220,516,65,352,367
AT3G32393.1,81,0,0,0,124,89
AT4G15150,209,175,1780,118,182,0
AT1G36400.1,0,0,0,0,0,0
AT1G13660.1,22,29,5,2,2,0
AT5G38590,136,1278,284,155,333,398
AT1G52720,1596,1557,3289,871,1376,1041
AT3G53540,857,1859,1071,495,1194,995
AT3G27900,0,0,15,8,0,0
AT5G62080,0,0,0,0,0,5
AT5G24960,0,22,47,0,39,34
AT2G28860,0,89,49,9,0,0
AT3G44740,0,0,146,89,0,0
AT5G22750,169,210,266,88,281,299
AT5G29024.1,0,0,0,0,0,0
AT2G24100,387,510,1109,178,509,331
AT2G24103,0,0,6,0,0,0
AT3G19390,979,795,1939,107,1096,1140
AT2G11000,518,1117,482,241,791,768
AT5G66700,21,27,45,0,43,54
AT1G08880,2872,5089,2149,824,3254,4396
AT1G56630,24,50,98,6,90,134
AT1G05870,672,1222,649,315,906,1024
AT5G56800,0,0,0,0,0,0
AT1G72500,374,787,723,191,955,729
AT4G15802,4035,6424,5211,2053,4606,4588
AT4G15800,4453,2794,3779,1709,5257,2861
AT1G60260,1269,397,4128,1392,2171,1619
AT5G37210,25,49,11,0,31,28
AT5G62140,1695,818,1473,881,2684,2032
AT3G02940,99,50,118,35,187,50
AT4G10320,3415,4441,3988,1048,5170,4652
AT5G36160,1999,2689,3519,1962,2813,2508
AT3G44267.1,0,0,0,0,0,0
ATCG00540,241,527,778,538,620,538
AT3G62770,1602,2138,1510,591,1344,1531
AT1G04470,0,0,0,0,2,2
AT4G24230,1087,956,714,662,575,672
AT4G24231,20,0,0,0,0,0
AT3G03010,768,588,572,324,603,586
AT4G08650.1,0,0,0,0,0,0
AT5G31355.1,0,0,0,0,0,0
AT5G09978,25,0,69,25,0,0
AT1G08770,1762,1485,940,620,1027,1398
AT5G09970,68,216,0,61,20,127
AT1G15330,19,85,26,0,18,50
AT5G09976,59,0,0,0,22,0
AT5G09975,0,0,0,0,0,0
AT1G19650,284,496,742,257,530,498
AT5G28715.1,2,0,6,0,0,0
AT1G14060,447,412,522,268,551,478
AT3G33075.1,0,0,0,0,0,0
AT4G20240,55,308,641,32,153,78
AT5G27700,6349,8872,6047,4969,5080,4826
AT5G39990,1318,1219,959,424,1380,1506
AT2G01720,2661,4133,3702,2495,3523,3470
AT2G10140.1,0,0,0,0,0,0
AT1G02680,539,628,964,581,423,474
AT3G03730,0,0,0,0,0,0
AT5G67070,4766,4399,3633,3364,4239,4595
AT5G63750,0,0,26,0,6,0
AT2G18196,184,274,226,49,231,223
AT1G64120,0,0,0,0,0,0
AT3G43832,0,0,0,0,0,0
AT3G43833,0,0,0,0,0,0
AT1G59710,2944,1329,2011,1417,2953,2644
AT2G24810,0,0,0,0,0,0
AT1G54760,0,0,0,0,2,0
AT3G59140,154,172,792,87,628,410
AT1G01640,343,626,416,166,556,566
AT1G56890,0,0,0,0,0,0
AT4G22170,57,0,0,0,0,0
AT3G51330,2925,3781,3590,1292,2764,2987
AT3G54120,252,282,182,108,253,291
AT1G02590,0,0,0,0,0,0
AT4G16860,470,1086,3465,597,791,799
AT1G76970,387,502,1628,250,475,441
AT3G57470,2117,1509,3637,1096,2987,3114
AT1G03640,0,0,0,0,0,0
AT1G54490,2024,3190,4379,1126,4095,3196
AT1G06030,0,0,0,0,0,0
AT5G20280,4129,5043,7340,2266,6372,4624
AT2G33310,1047,1051,819,139,1009,798
AT3G59490,796,938,593,337,841,678
AT1G27180,534,161,793,284,781,501
AT1G44318,0,49,22,0,0,0
AT3G30802.1,0,0,0,0,0,0
AT4G09950,68,99,65,27,120,143
AT1G09910,354,332,935,503,307,175
AT4G06510.1,0,0,0,0,0,0
AT1G24733,0,0,0,0,0,0
AT5G51060,240,517,791,31,332,380
AT2G26520,37,200,120,47,41,103
AT3G18040,1942,1228,2309,599,2456,2408
AT4G32840,1089,776,781,427,1021,847
AT4G15563,14,17,226,95,119,129
AT2G31810,9644,8842,4813,2334,4045,6525
AT2G47800,1936,1894,5235,639,5774,2658
AT2G36840,252,375,362,88,248,299
AT5G48440,829,995,685,315,1199,986
AT1G31173,90,138,136,65,87,221
AT1G31175,289,469,314,162,367,447
AT5G45670,3109,5295,2721,908,3093,4331
AT5G65340,176,135,33,32,70,127
AT2G07362,0,0,0,0,0,0
AT5G20860,101,73,94,48,209,70
AT3G56780,35,0,0,0,0,0
AT1G06690,1210,1632,1701,912,1306,1019
AT4G02530,3634,8066,6802,2912,4468,4206
AT3G54870,66,22,145,20,63,105
AT1G07340,0,0,0,0,0,0
AT5G67530,1043,1074,1047,437,935,984
AT3G01328,0,0,0,0,0,0
AT3G01329,0,8,5,0,0,0
AT5G28672.1,0,0,0,0,0,0
AT3G57785,1604,1533,885,894,1397,1400
AT3G01325,0,0,0,0,0,0
AT3G01326,0,0,0,0,0,0
AT3G50170,0,0,0,0,0,0
AT3G01320,664,913,1518,361,1127,1061
AT3G57780,244,201,632,160,330,476
AT3G01322,0,0,0,0,0,0
AT3G01323,0,0,0,0,0,0
AT4G04370,178,147,225,73,261,318
AT4G04375,0,0,0,0,0,0
AT1G07400,48,94,110,17,173,78
AT4G12410,63,71,196,9,92,52
AT3G56430,485,634,535,153,557,606
AT3G06670,2237,3053,4046,1293,3440,2964
AT2G29290,1261,2630,2228,1498,1871,1324
AT1G06960,688,1100,567,566,713,762
AT3G09915,8,6,0,0,0,0
AT5G54420,0,0,0,0,0,0
AT3G04240,3733,3945,11566,1920,5554,4606
ATMG00650,0,0,11,22,3,4
AT5G34835.1,0,0,0,0,0,0
AT5G50330,153,108,145,83,220,209
AT2G27870.1,0,0,0,2,0,0
AT1G75230,540,692,6340,202,975,852
AT1G46840,0,0,0,0,0,0
AT5G13970,430,498,448,178,571,639
AT2G32540,514,958,961,172,1016,678
AT3G28857,80,103,0,0,25,95
AT3G28850,100,104,360,44,141,122
AT4G39930,0,0,14,33,0,3
AT2G30032,0,0,0,0,0,0
AT3G05800,933,498,471,457,597,856
AT1G46264,462,1131,644,463,591,696
AT1G25280,5336,5151,4735,1809,4999,5068
AT4G34870,10133,21117,10549,4443,13487,15024
AT5G06940,157,174,199,149,74,174
AT2G42930,0,0,0,0,0,0
AT1G36960,0,0,0,0,0,0
AT4G30550,1209,1566,886,608,1092,1373
AT2G38550,2675,4160,3243,1451,3177,3861
AT3G33121.1,0,0,0,0,0,0
AT2G29870,0,0,0,0,0,0
AT2G07600,0,0,0,0,0,0
AT4G00300,4611,3016,3688,866,3371,3838
AT1G70460,146,171,251,51,154,125
AT2G04520,1679,2878,2200,734,2293,2214
AT3G59960,0,0,0,0,0,0
AT1G29075.1,0,0,0,0,0,0
AT4G05290.1,0,0,0,0,0,0
AT1G78250,0,0,0,0,0,0
AT3G24130,0,0,0,0,0,0
AT1G04860,837,1122,1526,341,1470,1452
AT5G57810,0,6,16,0,44,75
AT4G05280.1,40,0,0,0,107,93
AT5G57815,681,912,658,445,795,749
AT1G74545,0,44,26,0,0,14
AT3G07185,0,0,0,0,0,0
AT3G07180,1448,1573,1731,786,1857,1768
AT4G04140.1,0,0,0,0,0,0
AT3G42178.1,0,0,0,0,0,0
ATMG01290,6,0,3,8,0,0
AT1G36380,713,745,479,417,536,784
AT3G02000,71,165,96,38,113,45
AT2G32810,1566,2928,2914,1208,2629,2006
AT5G14160,0,0,18,0,12,0
AT5G51880,797,1058,704,550,996,1073
AT2G39200,451,662,2681,182,600,696
AT3G29810,318,606,238,151,350,440
AT5G11600,411,469,330,139,364,447
AT5G39970,339,371,429,395,414,489
AT2G36060,2285,2446,1646,1325,1823,2010
AT1G77160,0,0,0,0,0,0
AT1G36030,0,0,0,0,0,0
AT4G32020,22420,11407,31814,3955,33353,12633
AT4G09180,1005,857,915,357,1435,1071
AT1G22200,880,1464,1421,727,1039,1590
AT1G33600,10330,3712,9679,2990,10696,5216
AT1G68490,2386,2042,1565,919,2156,2229
AT5G66060,753,702,1369,717,1388,1501
AT5G02540,1091,2367,156,118,184,1904
AT1G33607,0,0,9,0,0,0
AT2G13800,161,443,3653,262,354,156
AT1G28060,1411,1541,1915,1237,2064,1951
AT5G17600,706,883,626,324,850,835
AT5G63250,38,0,0,0,0,0
AT2G18780,75,108,49,29,59,70
AT2G44420,596,337,472,341,408,417
AT5G35025.1,0,0,0,0,0,0
AT3G32394.1,0,0,0,0,0,0
AT1G63860,859,568,9561,487,1232,695
AT2G14796.1,2,0,0,0,0,2
AT5G08710,402,653,623,340,732,718
AT5G35670,377,585,405,301,630,495
AT3G60840,471,885,498,109,369,576
AT4G23700,124,349,125,54,206,161
AT2G40500,0,0,0,0,0,0
AT1G68725,993,921,1382,334,913,619
AT3G07230,5877,4699,4713,2120,4763,4841
AT1G17020,301,612,505,59,758,389
AT1G68720,2103,2018,2806,1457,2860,2310
AT5G39350,66,141,276,134,94,128
AT1G16770,16,31,14,36,22,0
AT5G40160,1089,1530,1240,378,1187,1640
AT1G77780,0,0,0,0,0,0
AT3G04765,0,0,0,0,0,0
AT4G07688.1,0,0,0,0,0,0
AT1G12210,111,38,242,47,176,204
AT3G04760,3220,3912,3086,1431,3319,4107
AT1G26450,1092,2114,1639,537,1634,1347
AT2G09860.1,0,0,0,0,6,0
AT2G02960,863,997,2173,500,673,898
AT3G42721.1,0,0,0,0,0,0
AT4G33770,185,249,169,70,288,206
AT2G19780,202,343,277,171,315,375
AT5G28145.1,0,3,47,7,0,0
AT5G32125.1,0,0,0,0,0,0
AT2G37330,682,608,279,230,498,465
AT2G35780,3071,3244,2642,1651,3214,3121
AT1G17790,406,482,532,243,419,403
AT4G08270,0,0,0,0,0,0
AT5G14530,726,851,694,656,673,721
AT5G06865,1282,1781,4745,42,3196,1766
AT5G06860,3217,4555,7361,1378,6685,4484
AT5G02360,114,54,72,0,73,48
AT1G49420,0,0,0,0,0,0
AT3G29781.1,0,0,0,3,0,0
AT1G29330,627,816,1515,345,786,740
AT2G19430,489,626,439,245,476,560
AT1G76780,71,41,574,180,381,160
AT3G08840,633,709,765,445,1081,908
AT5G26912,0,0,0,0,0,0
AT2G10340,0,0,0,0,0,0
AT2G04060,0,0,0,0,0,0
AT2G04063,0,0,0,0,0,0
AT2G05562.1,0,0,0,0,0,0
AT4G26850,5126,4387,9935,1939,11725,7708
AT2G04066,77,40,54,44,61,81
AT2G02380,48,40,20,24,73,21
AT5G44260,6712,9122,422,2073,808,4841
AT1G11740,254,170,20,150,122,341
AT5G44265,0,0,0,0,0,0
AT4G34460,2742,2421,4726,2382,2985,3620
AT3G33072.1,0,0,0,1,0,0
AT1G27320,2143,2716,3832,1193,2966,2738
AT1G20110,4126,5374,5691,1738,4323,4889
AT4G07940,0,0,0,0,35,0
AT3G60150,286,0,283,290,423,343
AT1G65830,0,0,0,0,0,0
AT2G03380,81,11,110,20,77,64
AT4G19930,0,0,0,0,0,0
AT5G53900,1025,1479,869,578,1671,1705
AT5G53902,72,65,90,102,23,32
AT5G53905,0,0,0,0,0,0
AT1G71780,703,821,697,511,889,952
AT2G02030,0,0,0,0,0,0
AT3G61400,25,14,100,0,86,25
AT3G17265,0,0,0,0,0,0
AT4G05540,0,0,0,0,0,0
AT3G21510,1238,1127,1263,287,1098,1407
AT5G03090,0,4,10,15,0,0
AT1G11290,278,251,361,149,607,343
AT2G42210,2957,4099,3151,2370,3260,3479
AT4G34790,357,346,9,119,111,355
AT5G55430,0,0,0,0,0,0
AT5G20680,819,1087,1523,427,1645,1338
AT5G38750,26,0,25,11,17,13
AT5G16150,6343,7033,4219,3420,4113,5651
AT1G80630,613,372,385,366,602,507
AT1G71250,17,0,0,4,104,71
AT1G35735.1,0,0,0,0,0,6
AT5G03545,80,658,419,193,1075,350
AT5G03540,2910,3639,2780,1151,3125,3456
AT2G10730.1,0,0,0,0,0,0
AT3G30720,0,0,136,252,0,0
AT1G41720.1,0,0,0,0,0,0
AT3G30725,0,6,20,8,43,3
AT2G27920,449,939,981,313,1174,958
AT2G19100.1,2,0,7,0,0,0
AT3G28330,0,0,0,0,0,0
AT4G39210,156,350,756,200,981,315
AT1G21245,0,0,1,0,31,4
AT1G45215,0,0,0,0,0,0
AT1G45211,0,0,0,0,0,0
AT4G37840,0,0,0,0,0,0
AT2G12860.1,0,0,0,0,0,0
AT1G80970,96,0,100,22,92,146
AT3G55258,0,0,0,0,0,0
AT5G15710,402,409,343,292,420,369
AT3G55254,0,0,0,0,0,0
AT2G07000,0,0,0,0,0,0
AT1G21240,55,0,20,8,298,80
AT3G55250,2000,2971,2811,1528,2144,2842
AT3G55252,0,0,0,0,0,0
AT3G31920.1,0,0,0,0,0,0
AT3G62170,0,0,30,0,0,0
AT4G04632,0,0,0,0,0,0
AT4G04630,126,193,91,139,113,157
AT2G21440,1199,1674,1746,639,1681,1678
AT1G24148,236,208,840,382,628,211
AT2G14060,0,0,0,0,0,0
AT1G08570,3704,4628,2318,908,2731,4260
AT1G24140,634,79,850,45,1625,63
AT1G24147,42,136,1275,54,687,197
AT4G11830,989,682,4089,725,1541,1311
AT5G35000.1,0,0,0,0,0,0
AT4G01040,1340,1296,1437,842,1335,1202
AT5G37760,8,0,8,5,24,5
AT1G15530,1389,883,1020,379,945,860
AT5G49340,55,31,55,5,0,0
AT1G14660,310,535,596,178,528,404
AT5G36410,0,0,0,0,0,0
AT4G00390,9,52,62,20,26,30
AT3G12980,1152,1399,2147,675,1753,1624
AT3G12981,0,87,0,13,5,0
AT3G16600,0,0,12,0,0,0
AT4G18680,0,8,0,0,6,27
AT5G44870,0,1204,3209,599,0,0
AT1G66710,0,0,0,0,0,0
AT5G08570,3095,3197,3978,2110,5386,3736
AT5G04010,13,0,0,0,15,6
AT3G25510,0,123,391,16,150,108
AT5G40990,0,0,0,0,0,0
AT5G19810,93,56,58,105,40,37
AT3G11950,162,348,377,108,317,403
AT3G22150,1303,1830,1328,523,1502,1852
AT1G42110.1,7,172,0,0,14,2
AT1G19320,219,71,117,15,77,131
AT5G29591.1,0,0,0,0,0,0
AT3G29220.1,0,0,0,0,0,0
AT3G23200,81,135,83,29,95,80
AT5G25540,922,1785,1511,516,1173,1007
AT5G14440,833,695,845,1184,862,843
AT5G64840,2322,2826,2502,1136,4357,3539
AT3G32060.1,0,0,0,0,0,0
AT1G21930,2654,2733,1756,1441,1854,2230
AT5G35995,450,307,406,314,426,396
AT4G40085,43,0,0,0,30,19
AT1G31860,1355,1782,1276,1137,1212,1844
AT2G20710,76,153,192,81,266,248
AT4G07595.1,0,0,0,0,0,0
AT5G26800,394,680,719,570,235,341
AT1G14890,1291,639,907,344,1106,1444
AT2G03810,222,274,237,148,491,455
AT3G29170,291,355,407,135,270,244
AT4G19480,0,0,0,0,0,0
AT2G23350,6369,6591,7645,5849,7953,7866
AT5G48510,0,0,0,0,4,0
AT1G25230,3281,2865,1088,1020,1450,3129
AT1G73780,59,25,52,9,56,88
AT5G65210,2393,3484,3067,835,4375,3622
AT1G30110,385,591,538,293,582,428
AT1G03400,1544,846,1201,394,1282,1391
AT4G11300,291,297,423,97,404,290
AT1G79830,3985,3863,4807,2081,5089,4919
AT5G01790,1606,1990,1305,668,1865,2576
AT2G10760.1,0,0,0,0,1,0
AT4G27470,2416,2422,2018,987,1709,1410
AT4G19150,701,543,697,314,758,898
AT5G09225,840,669,556,550,595,576
AT5G09220,17191,21557,18187,3003,23843,22611
AT5G28623.1,0,0,0,0,0,0
AT5G41640,0,0,0,0,0,0
AT4G03800.1,0,0,0,0,0,0
AT4G00020,1129,1898,935,982,916,1454
AT4G00026,1102,1249,1128,891,1263,1229
AT5G35338,0,0,0,0,0,0
AT5G35339,0,0,0,0,0,0
AT4G17680,465,498,186,153,352,556
AT5G35330,1710,1157,1177,682,1195,1238
AT5G47770,3211,3479,3359,1561,3376,3568
AT2G06640.1,0,0,0,0,0,0
AT1G79780,0,1,6,1,2,2
AT4G16080,0,0,0,0,0,0
AT5G06410,563,389,558,249,578,615
AT3G26350,78,76,141,38,106,97
AT5G64230,148,168,314,59,240,123
AT4G03745.1,0,0,0,0,0,0
AT2G17490.1,0,0,69,15,0,0
AT4G06545.1,0,0,0,0,0,0
AT3G54020,342,425,4308,151,302,355
AT2G24761,0,0,0,0,0,0
AT2G24762,1257,1965,844,753,2187,1823
AT3G24260,0,0,0,0,0,0
AT2G24765,2001,2306,1583,953,1642,2476
AT1G24145,0,7,1591,92,111,29
AT3G14475,0,0,0,0,0,0
AT3G14470,691,459,737,458,826,649
AT1G28500,0,0,0,0,0,0
AT4G16330,2024,1970,1948,1692,1858,2381
AT1G80210,1023,1095,1224,670,695,978
AT1G16980,0,0,0,0,0,0
AT1G35640.1,0,0,0,0,0,0
AT1G60710,2497,2734,8640,2451,3261,3177
AT4G26700,2307,1727,4139,1371,2593,2480
AT4G26701,0,0,0,0,0,0
AT2G27150,594,679,859,229,839,883
AT3G50376,0,0,0,0,0,0
AT1G42450.1,0,0,0,0,0,0
AT3G50370,21027,17113,25606,13056,18512,17052
AT3G50373,0,0,0,0,0,0
AT1G51730,2147,2629,2065,1440,1947,2302
AT3G06470,1072,969,1371,936,815,1213
AT4G28560,17,64,35,28,43,27
AT4G24410,0,1,0,0,0,0
AT4G24415,25,77,216,32,7,31
AT3G56230,7,40,57,0,12,77
AT2G14880,3149,4034,2626,1839,3453,3796
AT2G26400,37,54,166,87,49,51
AT1G12150,24,33,49,4,49,11
AT5G40200,1015,1526,1733,377,1405,1677
AT1G70782,2302,2222,3957,1207,2389,3002
AT2G16016,0,0,0,0,0,0
AT2G16015,0,0,0,0,0,0
AT1G50280,390,328,113,234,477,492
AT1G23300,0,0,0,0,0,0
AT1G75030,304,779,369,39,178,366
AT4G13300,0,0,45,0,0,0
AT2G16018,0,0,0,0,0,0
AT1G64820,0,9,136,0,0,0
AT1G07210,1830,2196,1473,839,1980,2323
AT3G01690,15261,9985,7227,5838,11610,14115
AT3G62920,264,135,88,55,171,270
AT3G27000,198,410,394,357,385,460
AT1G71960,493,720,957,197,1497,848
AT3G14290,2588,2884,2349,1862,2336,2507
AT3G10930,774,180,740,79,1246,122
AT5G46130,0,0,0,0,0,14
AT1G53390,842,1066,886,381,1258,1350
AT3G17920,423,362,967,209,664,807
AT1G75780,2628,3182,1208,523,2031,3106
AT3G50990,0,0,0,0,3,0
AT5G03930,0,1,1,3,0,2
AT3G42054.1,0,0,0,0,0,0
AT1G04320,0,0,0,0,0,0
AT2G30540,119,276,294,37,166,117
AT5G62320,0,0,0,0,0,0
AT3G04160,227,515,342,246,305,263
AT2G34250,15729,18161,16411,6268,15926,17763
AT2G25170,1678,1761,2757,781,2637,2471
AT2G25171,0,0,0,0,0,0
AT1G53640,0,0,15,0,29,6
AT3G43260,0,0,0,0,0,0
AT4G14650,97,121,194,23,82,128
AT4G06750.1,0,0,0,0,0,0
AT1G57775,0,0,0,0,0,0
AT5G07160,0,0,0,0,0,0
AT1G57770,1142,921,1912,962,1214,1278
AT1G20657,0,0,3,0,0,0
AT4G21160,1726,1758,1704,1731,1782,2004
AT1G74780,188,393,416,123,339,471
AT5G26150,0,0,14,0,0,0
AT1G20650,852,1149,549,378,782,740
AT3G19510,211,668,725,188,635,699
AT2G16900,448,491,1315,447,1212,848
AT2G16905,0,0,0,0,0,0
AT3G52260,508,459,514,264,485,510
AT3G61360,120,208,153,79,154,194
AT4G25420,223,178,11,32,22,366
AT4G20410,932,1697,795,484,748,984
AT4G07650.1,0,0,0,0,0,0
AT2G17055,6,2,0,0,1,14
AT2G17050,28,51,166,15,112,70
AT5G66180,758,486,551,257,714,657
AT1G79000,2162,2700,4495,1048,3430,2707
AT1G73066,75,70,181,103,120,163
AT3G19740,1127,1303,1381,480,1517,1519
AT1G73060,7403,9836,7032,4664,8097,8603
AT4G10820,0,0,0,0,0,0
AT5G22380,8,0,206,8,140,0
AT5G38250,3,0,0,4,9,0
AT3G18830,3690,2896,4780,1587,5482,2925
AT5G23470,0,0,0,0,0,0
AT1G72330,680,477,549,280,653,602
AT1G15270,3849,4860,4142,2665,3767,3083
